Gene,GeneID
TMOD2,5937
TTBK2,5938
ELL3,5939
CCDC32,5940
INO80,5941
ICE2,5942
DLL4,5943
ALDH1A2,5944
MINDY2,5945
IVD,5946
KNSTRN,5947
DUT,5948
CHAC1,5949
CLN6,5950
ARPP19,5951
VPS13C,5952
CALML4,5953
ISLR,5954
THAP10,5955
LOXL1,5956
ACKR4,5957
ANAPC13,5958
MBD4,5959
COPB1,5960
PSMA1,5961
SUMF2,5962
PALLD,5963
SPCS3,5964
BBOX1,5965
MYOD1,5966
SERGEF,5967
KCNC1,5968
TPH1,5969
CSRP3,5970
E2F8,5971
DCTD,5972
SOX15,5973
PIMREG,5974
RPAIN,5975
USP6,5976
SHBG,5977
PLD2,5978
AIPL1,5979
CD68,5980
TXNDC17,5981
ATP1B2,5982
FXR2,5983
KIF1C,5984
MPDU1,5985
PHF20L1,5986
DNAAF11,5987
CCNT1,5988
PUS7L,5989
KRI1,5990
ILF3,5991
SLC44A2,5992
AP1M2,5993
CDKN2D,5994
MTUS1,5995
KLK14,5996
SIGLEC9,5997
KLK10,5998
KLK8,5999
NGDN,6000
RIPK3,6001
ADCY4,6002
RAB2B,6003
BCL2L2,6004
AJUBA,6005
DTD2,6006
PARP2,6007
HEATR5A,6008
FOXA1,6009
SNX6,6010
EAPP,6011
EGLN3,6012
MIS18BP1,6013
NRL,6014
RNASE1,6015
NEDD8,6016
DAD1,6017
TEP1,6018
EPB41L4A,6019
CDO1,6020
REEP5,6021
ITFG1,6022
QRICH2,6023
FOXJ1,6024
SEC14L1,6025
RHBDF2,6026
AANAT,6027
ARHGEF6,6028
MAP7D3,6029
FGF13,6030
ASH2L,6031
TTI2,6032
ART1,6033
CHRNA10,6034
CDKN1C,6035
SGO1,6036
RPS4Y1,6037
VCY1B,6038
CDH15,6039
KLF16,6040
PGAP6,6041
DOHH,6042
MAU2,6043
SHC2,6044
PLPPR3,6045
ABHD17A,6046
LBP,6047
SYT5,6048
TNNI3,6049
CBFA2T3,6050
GAMT,6051
PUDP,6052
ERMARD,6053
PHF10,6054
PRRG3,6055
GALNT8,6056
KCNA5,6057
CRACR2A,6058
NXNL2,6059
STARD8,6060
NALF2,6061
GDPD2,6062
SAT1,6063
GNL3L,6064
SH3BP4,6065
MOSPD2,6066
DOCK6,6067
ECSIT,6068
LDLR,6069
ELOF1,6070
TSPAN16,6071
ANGPTL8,6072
PRKCSH,6073
CNN1,6074
CDC16,6075
ZSCAN10,6076
THEM6,6077
NECTIN2,6078
APOE,6079
TOMM40,6080
APOC1,6081
GADD45G,6082
LRCH2,6083
DPP6,6084
XPO7,6085
ACE2,6086
FAM98C,6087
SAFB2,6088
RPL36,6089
ATP8B3,6090
GDF1,6091
NCAN,6092
KIF1A,6093
GTPBP3,6094
PLVAP,6095
BST2,6096
SLC27A1,6097
NSUN5,6098
USHBP1,6099
COLGALT1,6100
DDA1,6101
MRPL34,6102
PGLS,6103
LSM7,6104
TULP4,6105
SNX9,6106
RTN4IP1,6107
QRSL1,6108
MTRES1,6109
RSPH3,6110
MAS1,6111
ACSBG2,6112
MLLT1,6113
FUT5,6114
AFDN,6115
ACTN4,6116
STK33,6117
NDUFA10,6118
EPO,6119
ARPC1B,6120
CACNG6,6121
ZSWIM6,6122
FCHO1,6123
UNC13A,6124
MAP1S,6125
KLHDC7B,6126
PXDN,6127
SSBP4,6128
GDF15,6129
PGPEP1,6130
IQCN,6131
LSM4,6132
JUND,6133
HRC,6134
TRPM4,6135
OR11H1,6136
SULT4A1,6137
ZNF557,6138
CRB3,6139
OLFM1,6140
CAMSAP1,6141
UBAC1,6142
SAG,6143
ZBTB46,6144
HELZ2,6145
SAMD10,6146
LSP1,6147
TNNT3,6148
TNNI2,6149
COL5A1,6150
ATXN10,6151
TUBGCP2,6152
CALY,6153
CYP2E1,6154
PNPLA7,6155
HBZ,6156
PAK4,6157
MNX1,6158
ZNF337,6159
CEP85,6160
TAF4,6161
GATA5,6162
RBBP8NL,6163
LAMA5,6164
OSBPL2,6165
ADRM1,6166
ASS1,6167
PRDM12,6168
EXOSC2,6169
POMT1,6170
UCK1,6171
FIBCD1,6172
CHMP2A,6173
UBE2M,6174
TRIM28,6175
METTL26,6176
YIPF2,6177
ATG4D,6178
EIF2S3,6179
TMEM160,6180
ZC3H4,6181
NPAS1,6182
GMFG,6183
MAP3K10,6184
ARHGEF16,6185
LRRC47,6186
SESN2,6187
SMPDL3B,6188
ATP5IF1,6189
MED18,6190
THEMIS2,6191
CLIP1,6192
CCDC62,6193
HIP1R,6194
ZNF317,6195
PPAN,6196
EIF3G,6197
ANGPTL6,6198
SHFL,6199
DNMT1,6200
ZNF426,6201
SLC6A8,6202
PNCK,6203
DKC1,6204
PLXNA3,6205
DUSP9,6206
MPP1,6207
ZNF331,6208
ZNF236,6209
SLC7A10,6210
LRP3,6211
MTRFR,6212
NOL11,6213
UBE4B,6214
CASZ1,6215
PKDREJ,6216
HSD17B3,6217
NUTM2F,6218
HABP4,6219
FBP2,6220
SLC35D2,6221
PRRG1,6222
UBA1,6223
RGN,6224
POLN,6225
PPIL4,6226
ULBP2,6227
AKAP12,6228
SYNE1,6229
ULBP3,6230
LATS1,6231
EPS8L1,6232
LILRB2,6233
AAR2,6234
TTLL9,6235
BPIFA2,6236
RBM39,6237
COX4I2,6238
ZNF341,6239
GGT7,6240
ACSS2,6241
EDA2R,6242
ARHGEF9,6243
C1QL1,6244
GFAP,6245
PYY,6246
HIGD1B,6247
ATP6V1E1,6248
ZNF227,6249
ZNF428,6250
TEX101,6251
ZNF141,6252
CCL25,6253
COX4I1,6254
EMC8,6255
GSE1,6256
GINS2,6257
CHMP1A,6258
SH3BGRL,6259
COX7B,6260
SLC34A1,6261
F12,6262
PRR7,6263
NFATC1,6264
IDO1,6265
GJA9,6266
CAP1,6267
PPT1,6268
RAB11FIP4,6269
RLIM,6270
ABCB7,6271
TRAF3,6272
HAUS8,6273
ADGRE3,6274
MRPS25,6275
SH3BP5,6276
HACL1,6277
TBC1D5,6278
CAPN7,6279
RFTN1,6280
C3orf20,6281
RBSN,6282
GALNT15,6283
SLC6A6,6284
KCNC3,6285
NAPSA,6286
NR1H2,6287
LRRC4B,6288
PDLIM4,6289
KIF3A,6290
MGAT1,6291
GFPT2,6292
TUBG1,6293
PSME3,6294
RPL27,6295
PSMC3IP,6296
AOC3,6297
ACLY,6298
VPS25,6299
RAMP2,6300
AOC2,6301
G6PC1,6302
NDUFA2,6303
ANKHD1,6304
DIAPH1,6305
NDFIP1,6306
UBE2D2,6307
EXOC4,6308
ACAP3,6309
C1orf159,6310
ANO1,6311
PPFIA1,6312
TMEM204,6313
KREMEN2,6314
THOC6,6315
TRAF7,6316
BARX1,6317
NINJ1,6318
CA6,6319
NPHP4,6320
MAP1B,6321
RHOXF2,6322
IL13RA1,6323
WDR44,6324
CKMT2,6325
ZCCHC9,6326
KRT34,6327
KRT33B,6328
TNS4,6329
TOP2A,6330
STARD3,6331
RARA,6332
PPP1R1B,6333
KHDRBS3,6334
CHD1L,6335
PEX11B,6336
FMO5,6337
PIAS3,6338
PRKAB2,6339
FSHB,6340
PDHA1,6341
RAI2,6342
MCCC2,6343
ZNF304,6344
ZSCAN5A,6345
ZNF132,6346
USP29,6347
SELENOS,6348
CHSY1,6349
SNRPA1,6350
LLGL1,6351
NR0B2,6352
LIN28A,6353
THAP1,6354
RHPN2,6355
C19orf12,6356
FAAP24,6357
LRRC9,6358
ACTR10,6359
ABHD12B,6360
GCH1,6361
LGALS3,6362
PODNL1,6363
DNAJB1,6364
ZSWIM4,6365
FBXW9,6366
RFX1,6367
ZNF20,6368
BRME1,6369
DCAF15,6370
CC2D1A,6371
RTBDN,6372
MATN3,6373
TRIM21,6374
SPATA6,6375
LRRC41,6376
CCT6B,6377
DHX30,6378
RAF1,6379
SLC6A11,6380
PPARG,6381
NUP210,6382
FCRLA,6383
HSD17B7,6384
ENOSF1,6385
EMILIN2,6386
SLX1A,6387
ARFIP2,6388
TRIM5,6389
CNGA4,6390
TRIM22,6391
RRP8,6392
TIMM10B,6393
EFR3A,6394
HHLA1,6395
PTCD3,6396
IMMT,6397
MRPL35,6398
IQCA1,6399
ILKAP,6400
PER2,6401
RAMP1,6402
SCLY,6403
PTPRE,6404
RAN,6405
PRKAA1,6406
CARD6,6407
RAP1GAP2,6408
CLUH,6409
INPP5K,6410
MYBBP1A,6411
RPA1,6412
SERPINF1,6413
UBE2G1,6414
EEFSEC,6415
TBC1D14,6416
TMEM128,6417
COQ3,6418
PNISR,6419
POPDC3,6420
SEC61G,6421
LANCL2,6422
FIGNL1,6423
DDC,6424
FTHL17,6425
GRSF1,6426
ENAM,6427
JCHAIN,6428
ANKRD17,6429
UTP3,6430
ITGB4,6431
WBP2,6432
H3-3B,6433
UNK,6434
TRIM47,6435
ZRANB2,6436
EIF5A,6437
KDM6B,6438
CLEC10A,6439
SLC52A1,6440
GUCY2D,6441
GPS2,6442
XAF1,6443
DLG4,6444
RIDA,6445
VPS13B,6446
RGS22,6447
MATN2,6448
REEP2,6449
PCBD2,6450
SDF2,6451
FLOT2,6452
ERAL1,6453
PRMT7,6454
NIP7,6455
TERF2,6456
VPS4A,6457
MTSS2,6458
HSPA12B,6459
ANKEF1,6460
PCED1A,6461
SNAP25,6462
BTBD3,6463
PCNA,6464
NXT1,6465
POLR3F,6466
RIN2,6467
PTPRA,6468
SSTR4,6469
DAP3,6470
RHBG,6471
KHDC4,6472
ATP1A4,6473
NES,6474
BCAN,6475
CRP,6476
ARHGEF11,6477
RAB25,6478
HAPLN2,6479
APCS,6480
FCRL2,6481
DCAF8,6482
SYT11,6483
IGHMBP2,6484
ACY3,6485
ALDH3B2,6486
TESMIN,6487
MMACHC,6488
DPH2,6489
TOE1,6490
NASP,6491
MUTYH,6492
CTNNBL1,6493
LPIN3,6494
ZSWIM3,6495
RBM38,6496
VSTM2L,6497
OSER1,6498
SERINC3,6499
PPP1R3D,6500
DMGDH,6501
BHMT2,6502
AP3B1,6503
ZBED3,6504
PATJ,6505
KANK4,6506
ANGPTL3,6507
SYT4,6508
SLC14A2,6509
FBXO44,6510
CPLANE2,6511
CASP9,6512
NMUR2,6513
DCTN4,6514
PDE6A,6515
ATP8A2,6516
MTUS2,6517
ZMYM5,6518
USPL1,6519
XPO4,6520
TPTE2,6521
POMP,6522
CDK8,6523
ALOX5AP,6524
WASF3,6525
RNF17,6526
GPR12,6527
CHRM3,6528
MYH8,6529
MYH10,6530
PEMT,6531
SCO1,6532
MPRIP,6533
CHI3L1,6534
MYBPH,6535
PIK3C2B,6536
DSTYK,6537
CHIT1,6538
SLC41A1,6539
LGR6,6540
TMCC2,6541
DCLK1,6542
CCNA1,6543
COG6,6544
SPART,6545
RXFP2,6546
EPSTI1,6547
TRPC4,6548
POSTN,6549
RFXAP,6550
TPT1,6551
GPALPP1,6552
STOML3,6553
KL,6554
RFC3,6555
STARD13,6556
IRS4,6557
MORC4,6558
BEX2,6559
RNF128,6560
GNG5B,6561
TBC1D8B,6562
TCEAL4,6563
BEX1,6564
VCF1,6565
SLC39A11,6566
EPHB2,6567
SRRM1,6568
BTBD2,6569
PRAM1,6570
KMT5C,6571
ZNF414,6572
PDE6B,6573
HSPBP1,6574
CSNK1G2,6575
SLF1,6576
CNDP2,6577
MACROD1,6578
WDR74,6579
LGALS12,6580
RTN3,6581
PLAAT4,6582
PLAAT2,6583
MYH11,6584
CEP20,6585
MED10,6586
PDZD2,6587
MORC2,6588
LARGE1,6589
GSTT2B,6590
MYO18B,6591
SLC2A11,6592
C1QTNF6,6593
FAM83F,6594
SEC14L4,6595
GIMAP6,6596
GIMAP4,6597
ADCK2,6598
MKRN1,6599
AGAP3,6600
KRBA1,6601
ACTR3B,6602
NTS,6603
BTG1,6604
LRRIQ1,6605
RLIG1,6606
ATP13A3,6607
SFTPD,6608
DYDC2,6609
TMEM254,6610
TMTC1,6611
KRAS,6612
IPO8,6613
LARS1,6614
SPINK5,6615
IMPA1,6616
LRRCC1,6617
E2F5,6618
CA1,6619
CCDC59,6620
SWAP70,6621
BMAL1,6622
LYVE1,6623
AMPD3,6624
SBF2,6625
MICAL2,6626
RRAS2,6627
HSD17B4,6628
ZFC3H1,6629
TEX15,6630
SARAF,6631
RNF122,6632
DUSP26,6633
DPF2,6634
MEN1,6635
ERG28,6636
GSC,6637
DGLUCY,6638
UNC79,6639
NUMB,6640
CATSPERB,6641
VRTN,6642
COX16,6643
TTC9,6644
MED6,6645
EIF2S1,6646
ADAM20,6647
LOXL2,6648
ELP3,6649
PEBP4,6650
ADAMDEC1,6651
CTIF,6652
MRO,6653
MBD2,6654
IER3IP1,6655
KGD4,6656
CCNB1,6657
CDK7,6658
CD180,6659
IRAK2,6660
CAMK1,6661
THUMPD3,6662
VHL,6663
BHLHE40,6664
ARL8B,6665
EDEM1,6666
CNTN6,6667
CHL1,6668
MEIS2,6669
DPH6,6670
KATNBL1,6671
EMC7,6672
TRPM1,6673
GNAT2,6674
GSTM1,6675
PRPF38B,6676
REG4,6677
TSPAN2,6678
TSHB,6679
GSTM5,6680
GSTM3,6681
SYT6,6682
VAV3,6683
CHIA,6684
PSRC1,6685
HMGCS2,6686
PTPN22,6687
SORT1,6688
WNT2B,6689
PTGFRN,6690
LAMTOR5,6691
ADAM30,6692
NOTCH2,6693
TRIM45,6694
CEPT1,6695
CD101,6696
VTCN1,6697
NGF,6698
AP4B1,6699
NAPG,6700
SPIRE1,6701
PPHLN1,6702
FKBP11,6703
ARF3,6704
TMEM106C,6705
SLC38A2,6706
YWHAQ,6707
KIDINS220,6708
GRHL1,6709
ROCK2,6710
RSAD2,6711
MYCN,6712
LPIN1,6713
CMPK2,6714
IAH1,6715
LDHA,6716
SAA2,6717
ANO3,6718
IL6ST,6719
FST,6720
CFHR4,6721
NAV1,6722
CDC73,6723
TIMM17A,6724
CRB1,6725
CFHR5,6726
ERN2,6727
RPS15A,6728
RAX,6729
NARS1,6730
GRP,6731
RELCH,6732
FBH1,6733
RBM17,6734
IL2RA,6735
ANKRD16,6736
ECHDC3,6737
IL15RA,6738
CCNH,6739
HRH4,6740
TMEM241,6741
KCTD1,6742
CABLES1,6743
DOCK2,6744
EMP1,6745
SOX5,6746
RERG,6747
SLCO1B1,6748
KLRD1,6749
KLRC1,6750
SPX,6751
PRH2,6752
LRP4,6753
MYBPC3,6754
DDB2,6755
ACP2,6756
USP26,6757
RTL8C,6758
RAB33A,6759
SOX3,6760
RBMX2,6761
STK26,6762
PIWIL4,6763
MTNR1B,6764
PUM1,6765
SPOCD1,6766
YARS1,6767
PHC2,6768
CDCA8,6769
GNL2,6770
AGO4,6771
HOOK1,6772
CYP2J2,6773
BTF3L4,6774
TUT4,6775
PRPF38A,6776
DSC2,6777
DSG3,6778
RNF138,6779
ELP2,6780
DSG1,6781
DSC3,6782
DSC1,6783
DTNA,6784
FHOD3,6785
TPGS2,6786
DAGLA,6787
SLC43A3,6788
TIMM10,6789
CBLIF,6790
DHX34,6791
APLNR,6792
FADS2,6793
TMEM258,6794
TCN1,6795
C5AR2,6796
TMEM165,6797
CLOCK,6798
PDGFRA,6799
GGACT,6800
COL4A2,6801
CLDN10,6802
DZIP1,6803
UBAC2,6804
ARGLU1,6805
BIVM,6806
ERCC5,6807
TPP2,6808
POGLUT2,6809
CARS2,6810
ARHGAP32,6811
STT3A,6812
ADAMTS8,6813
ACRV1,6814
ETS1,6815
SLC37A2,6816
KLB,6817
TMED7,6818
APC,6819
NREP,6820
WDR36,6821
OSTF1,6822
RFK,6823
UBQLN1,6824
NAA35,6825
C9orf40,6826
ANXA1,6827
CTSL,6828
CEMIP2,6829
AGTPBP1,6830
GOLM1,6831
ENTREP1,6832
PSAT1,6833
ISCA1,6834
ADAM19,6835
HAVCR2,6836
CCNJL,6837
TAOK3,6838
USP30,6839
SDS,6840
MSI1,6841
HNF1A,6842
FBXO21,6843
TBX3,6844
OASL,6845
HRK,6846
RNFT2,6847
P2RX4,6848
BICDL1,6849
DTX1,6850
TRAFD1,6851
DMTF1,6852
OCM2,6853
TMEM243,6854
CCDC146,6855
TMEM60,6856
CD36,6857
UGT2A3,6858
UGT2B28,6859
PNPLA8,6860
HILPDA,6861
GARIN1B,6862
RINT1,6863
SRPK2,6864
KCP,6865
TES,6866
MDFIC,6867
MTO1,6868
ADGRB3,6869
ANKRD6,6870
HTR1B,6871
KHDC1,6872
CEP162,6873
SYNCRIP,6874
SNX14,6875
NT5E,6876
MRAP2,6877
EPHA7,6878
AKIRIN2,6879
ORC3,6880
LCA5,6881
MAP3K7,6882
CGA,6883
GJA10,6884
PRR5L,6885
LMO2,6886
PHF21A,6887
NAT10,6888
EHF,6889
ELF5,6890
PRRG4,6891
CAPRIN1,6892
ATP5MC2,6893
DNAJC14,6894
CD63,6895
PRPH,6896
AVIL,6897
AMHR2,6898
GDF11,6899
GLS2,6900
ITGA7,6901
TESPA1,6902
FAM186B,6903
RDH5,6904
AGAP2,6905
BLOC1S1,6906
KRT85,6907
CDK4,6908
PPP1R1A,6909
TROAP,6910
TSPAN31,6911
B4GALNT1,6912
TFCP2,6913
COQ10A,6914
FAIM2,6915
PAN2,6916
ESPL1,6917
KRT7,6918
ZC3H10,6919
HNRNPA1,6920
ACVR1B,6921
OS9,6922
MIP,6923
KCNH3,6924
LTV1,6925
MAP7,6926
CD164,6927
AFG1L,6928
NHSL1,6929
AHI1,6930
HEY2,6931
PKIB,6932
NMBR,6933
SMPD2,6934
MICAL1,6935
REPS1,6936
STX11,6937
TEC,6938
PRADC1,6939
SEMA4F,6940
CCT7,6941
EGR4,6942
RAB11FIP5,6943
SMYD5,6944
DYSF,6945
CCDC142,6946
EMX1,6947
KCNMB4,6948
USP15,6949
GNS,6950
CPM,6951
MDM2,6952
KLHL36,6953
BCO1,6954
MPHOSPH6,6955
CHST5,6956
KIAA0513,6957
DYNC1LI2,6958
FBXL8,6959
FHOD1,6960
CCDC102A,6961
SLC9A5,6962
AGT,6963
PCNX2,6964
KCNK1,6965
URB2,6966
EGLN1,6967
CAPN9,6968
COG2,6969
ABCB10,6970
NTPCR,6971
TAF5L,6972
GLUL,6973
STX6,6974
RGS8,6975
RNASEL,6976
DHX9,6977
KIAA1614,6978
CEP350,6979
NPL,6980
NIBAN1,6981
PIGC,6982
LAMC1,6983
RC3H1,6984
GPR55,6985
SP110,6986
MRPL44,6987
CHRND,6988
PAX3,6989
DOCK10,6990
TTLL4,6991
USP37,6992
HTR2B,6993
ITM2C,6994
SLC19A3,6995
SERPINE2,6996
DNAJB2,6997
WNT10A,6998
TMBIM1,6999
CYP27A1,7000
EIF4E2,7001
ARMC9,7002
CAB39,7003
COX5B,7004
REV1,7005
TSGA10,7006
MFSD9,7007
TMEM127,7008
EDAR,7009
TGFBRAP1,7010
GCC2,7011
MRPS9,7012
GPR45,7013
C2orf49,7014
ANKRD36,7015
EPC2,7016
ARHGEF4,7017
ISCU,7018
ALDH1L2,7019
STAB2,7020
USP44,7021
SCYL2,7022
CKAP4,7023
PLXNC1,7024
APPL2,7025
PWP1,7026
DRAM1,7027
WASHC4,7028
SLC41A2,7029
VILL,7030
FLNB,7031
NEK3,7032
PCDH8,7033
VPS36,7034
RNASEH2B,7035
CKAP2,7036
CNMD,7037
TBC1D4,7038
THSD1,7039
BORA,7040
LRCH1,7041
SUCLA2,7042
RCBTB1,7043
MED4,7044
PHF11,7045
COG3,7046
LMO7,7047
SCEL,7048
ITM2B,7049
SPRY2,7050
NUDT15,7051
EDNRB,7052
RCBTB2,7053
LCP1,7054
SETDB2,7055
SCRN1,7056
C7orf25,7057
TNS3,7058
SPDYE1,7059
CHST12,7060
IGF2BP3,7061
GPNMB,7062
RAPGEF5,7063
RAC1,7064
KDELR2,7065
NUP42,7066
IL6,7067
ZDHHC4,7068
AOAH,7069
BZW2,7070
DGKB,7071
TBRG4,7072
DDX56,7073
HUS1,7074
NACAD,7075
DBNL,7076
CCM2,7077
MYO1G,7078
TTYH3,7079
MMD2,7080
CIDEB,7081
TTC5,7082
NKX2-8,7083
NKX2-1,7084
ZFHX2,7085
MTHFS,7086
ADAMTS7,7087
ABHD17C,7088
IREB2,7089
ALPK3,7090
TM6SF1,7091
CIB2,7092
CALCOCO2,7093
RSAD1,7094
NMT1,7095
MYCBPAP,7096
SRSF1,7097
VEZF1,7098
CHAD,7099
TACO1,7100
TEX2,7101
DCAF7,7102
GH2,7103
CSH1,7104
LIMD2,7105
BRIP1,7106
KAT7,7107
RTP4,7108
ACTL6A,7109
NDUFB5,7110
MRPL47,7111
TRA2B,7112
SCN2A,7113
TBR1,7114
MARCHF7,7115
ERMN,7116
GALNT5,7117
SCN7A,7118
TANK,7119
BLK,7120
GATA4,7121
SKIL,7122
EPRS1,7123
HLX,7124
VPS45,7125
IL10,7126
KCTD3,7127
RPS6KC1,7128
ZNG1B,7129
IL36G,7130
IL1RN,7131
IL36A,7132
IL36RN,7133
IL36B,7134
IL1F10,7135
CFC1,7136
SMPD4,7137
WDR33,7138
VMA22,7139
SAP130,7140
BIN1,7141
IMP4,7142
HS6ST1,7143
UGGT1,7144
GYPC,7145
STAM,7146
GAD2,7147
ABI1,7148
YME1L1,7149
DNAJC1,7150
NIPSNAP3A,7151
LRRC8A,7152
CDK9,7153
TXN,7154
ODF2,7155
ECPAS,7156
TOR1B,7157
C9orf78,7158
SMC2,7159
KLF4,7160
TOR1A,7161
RALGPS1,7162
NIBAN2,7163
OR1J1,7164
OR13C9,7165
ST6GALNAC4,7166
TMOD1,7167
DAB2IP,7168
STXBP1,7169
SLC2A8,7170
ANGPTL2,7171
CDK5RAP2,7172
ZFP37,7173
SLC31A2,7174
SLC31A1,7175
TLR4,7176
ZNF189,7177
ALDOB,7178
STX17,7179
PRPF4,7180
FPGS,7181
USP20,7182
BAAT,7183
KIF12,7184
ATP6V1G1,7185
TEX10,7186
GARNL3,7187
MRPL50,7188
DPM2,7189
WDR38,7190
TSTD2,7191
GABBR2,7192
HEMGN,7193
PSMB7,7194
NR5A1,7195
TRMO,7196
RABEPK,7197
GOLGA1,7198
XPA,7199
NCBP1,7200
ANP32B,7201
OR1L4,7202
PDCL,7203
RPL35,7204
CTSV,7205
LMX1B,7206
ARPC5L,7207
ENPP2,7208
DSCC1,7209
DERL1,7210
MYC,7211
CCN3,7212
IL33,7213
DMAC1,7214
RANBP6,7215
POLR1E,7216
PLAA,7217
IL11RA,7218
UBAP2,7219
APTX,7220
RNF38,7221
TLN1,7222
CCL21,7223
SIT1,7224
IFNA21,7225
DMRT1,7226
DNAJB5,7227
SPAG8,7228
DCTN3,7229
CD72,7230
TMEM8B,7231
GRHPR,7232
ALDH1B1,7233
HINT2,7234
ARHGEF39,7235
IGFBPL1,7236
DENND4C,7237
RPS6,7238
CNPY3,7239
FOXP4,7240
PPIL1,7241
KLC4,7242
KIF13A,7243
ZSCAN9,7244
PIM1,7245
GMPR,7246
CMTR1,7247
TFAP2A,7248
SLC22A7,7249
YIPF3,7250
TMEM14B,7251
TMEM63B,7252
FRS3,7253
TJAP1,7254
CAPN11,7255
TINAG,7256
HCRTR2,7257
KIAA0319,7258
IRF4,7259
SLC22A23,7260
TUBB2A,7261
LRRC1,7262
GCM1,7263
FOXF2,7264
BPHL,7265
RIPK1,7266
TUBB2B,7267
UQCC2,7268
HMGA1,7269
TCF19,7270
FLOT1,7271
IER3,7272
MDC1,7273
PGBD1,7274
ATAT1,7275
TPMT,7276
CLPS,7277
RNF144B,7278
NRM,7279
MTCH1,7280
VARS2,7281
TAF8,7282
FAM8A1,7283
C6orf52,7284
FGFBP1,7285
FGFBP2,7286
CPEB2,7287
FHDC1,7288
TLR2,7289
MGARP,7290
TTC29,7291
MYO7A,7292
FCHSD2,7293
ARRB1,7294
SLCO2B1,7295
THAP12,7296
ANKRD42,7297
IL18BP,7298
NUMA1,7299
CCDC90B,7300
SYTL2,7301
RAB30,7302
CREBZF,7303
LRRC32,7304
PRCP,7305
NARS2,7306
RNF121,7307
MRPL15,7308
PI15,7309
TTPA,7310
GGH,7311
SLCO5A1,7312
SULF1,7313
TGS1,7314
SDCBP,7315
NEK1,7316
DDX60,7317
NXPE4,7318
SORL1,7319
TMPRSS4,7320
BUD13,7321
TRPC6,7322
MMP7,7323
MMP20,7324
MMP27,7325
CFAP300,7326
DCUN1D5,7327
YAP1,7328
TRIM29,7329
SLC37A4,7330
BTG4,7331
POU2F3,7332
RDX,7333
PPP2R1B,7334
FDX1,7335
CFAP68,7336
FXYD6,7337
ARHGAP20,7338
FXYD2,7339
MMP13,7340
TMPRSS13,7341
CASP1,7342
CASP5,7343
ALKBH8,7344
MAP2K5,7345
UNC13C,7346
SQOR,7347
CTDSPL2,7348
SLTM,7349
THBS1,7350
MAPKBP1,7351
NUSAP1,7352
NDUFAF1,7353
KIF23,7354
ITGA11,7355
KNL1,7356
HAUS2,7357
RTF1,7358
PARP6,7359
RPLP1,7360
PAQR5,7361
LRRC49,7362
TUBGCP4,7363
RMDN3,7364
ITPKA,7365
UACA,7366
SMAD6,7367
PLCB2,7368
TMEM62,7369
PAK6,7370
ADAM10,7371
DUOX1,7372
SLC28A2,7373
STRA6,7374
CYP19A1,7375
ZNF280D,7376
SEMA6D,7377
BCL2L10,7378
RSL24D1,7379
SPTBN5,7380
GCHFR,7381
BCAR3,7382
TTLL7,7383
FNBP1L,7384
KYAT3,7385
GTF2B,7386
BRDT,7387
RABGGTB,7388
IFI44L,7389
GIPC2,7390
ARHGAP29,7391
IFI44,7392
SLC44A5,7393
CLCA2,7394
DNASE2B,7395
DBT,7396
RTCA,7397
IFT172,7398
SELENOI,7399
CGREF1,7400
HADHB,7401
KHK,7402
ADCY3,7403
PPM1B,7404
PNPT1,7405
DYNC2LI1,7406
LHCGR,7407
THUMPD2,7408
CYP1B1,7409
SULT6B1,7410
RAB1A,7411
ACTR2,7412
PREB,7413
SLC5A6,7414
ABCG5,7415
PREPL,7416
SLC3A1,7417
EMILIN1,7418
FBXO11,7419
SIX3,7420
ATRAID,7421
CENPO,7422
LRPPRC,7423
TRIM54,7424
DTNB,7425
ACTR1A,7426
CYP2C9,7427
MFSD13A,7428
CYP2C8,7429
MYOF,7430
LOXL4,7431
STAMBPL1,7432
CH25H,7433
LBX1,7434
ATAD1,7435
BTBD16,7436
KIF11,7437
CUZD1,7438
TACC2,7439
DUSP5,7440
CALHM2,7441
ARL3,7442
CEP55,7443
KIF20B,7444
ENTPD1,7445
EXOC6,7446
PLCE1,7447
RBP4,7448
DBR1,7449
DNAJC13,7450
GPR87,7451
ANXA7,7452
FAM149B1,7453
ASCC1,7454
PLA2G12B,7455
ZNF365,7456
OIT3,7457
ADAMTS14,7458
RPS24,7459
TET1,7460
DNA2,7461
MYPN,7462
AOX1,7463
ATIC,7464
SMARCAL1,7465
BARD1,7466
STAT4,7467
MSTN,7468
CARF,7469
ASNSD1,7470
METTL5,7471
SSB,7472
NAB1,7473
CDK15,7474
PPIG,7475
FASTKD1,7476
MDH1B,7477
HECW2,7478
IDH1,7479
OLA1,7480
CIRSR,7481
ITPRID2,7482
CHRNA1,7483
FAM117B,7484
WDR12,7485
ABI2,7486
ITGAV,7487
SLC40A1,7488
SLC35A5,7489
SLC49A4,7490
SENP7,7491
GUCA1C,7492
CCDC54,7493
COX17,7494
PARP9,7495
MNS1,7496
USP8,7497
SECISBP2L,7498
TMOD3,7499
SPPL2A,7500
GLCE,7501
SHF,7502
APH1B,7503
INTS14,7504
CILP,7505
PARP16,7506
PPCDC,7507
HCN4,7508
SEMA7A,7509
UBL7,7510
ARHGAP24,7511
FAM13A,7512
HERC3,7513
HERC6,7514
HERC5,7515
PCDH10,7516
NDST4,7517
ZGRF1,7518
AP1AR,7519
COPS4,7520
HNRNPD,7521
